"","Name..1","Date","Time","Product.List","Name..5","Product.Code","Subcategory","Status","Retail_Price","Cost","Min","Max","On.Order","On_HandQty","Print.Labels","Type","Man","Vendor","Cluster"
"1","Vaya Salon",43181,"9:44:22AM","'A-FRAME UNIT'","'A-Frame Unit Display'","'018084514863BB'","'A-FRAME UNIT'","'Active'",0,80,0,0,0,0,"No'","'Prof'","'Aveda'","'Not Listed'",4
"2","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLE TESTERS'","'Caribbean Therapy Candle'","'T018084839713'","'AIR CARE / CANDLE TESTERS'","'Active'",0,15,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"3","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLE TESTERS'","'Shampure Candle'","'T018084837214'","'AIR CARE / CANDLE TESTERS'","'Active'",0,15,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"4","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLES'","'Caribbean Therapy Candle'","'018084839713'","'AIR CARE / CANDLES'","'Active'",42,20,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"5","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLES'","'Caribbean Therapy Candle BB'","'018084909959BB'","'AIR CARE / CANDLES'","'Active'",0,12,0,0,0,2,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"6","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLES'","'Shampure Candle'","'018084837214'","'AIR CARE / CANDLES'","'Active'",42,20,0,0,0,-2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"7","Vaya Salon",43181,"9:44:22AM","'AIR CARE / CANDLES'","'Shampure Candle BB'","'018084909942BB'","'AIR CARE / CANDLES'","'Active'",0,12,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"8","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Extension Hair'","'81918'","'Accessories'","'Active'",0,0,0,0,0,0,"'Yes'","'Retail'","'Aveda'","'Aveda'",1
"9","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Leather Choker Nc'","'Lthrcknc'","'Accessories'","'Active'",45,18,0,0,0,2,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"10","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Long Chain Rose Gold Nc'","'Lcrgnc'","'Accessories'","'Active'",20,8,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"11","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Long Gold Or Silver Chain'","'Lcnc'","'Accessories'","'Active'",18,7.2,0,0,0,3,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"12","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Neuro Wand'","'009531122281'","'Accessories'","'Active'",90,60,0,0,0,0,"'Yes'","'Retail'","'T3'","'Not Listed'",3
"13","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Purse Hook'","'1'","'Accessories'","'Active'",5,5,0,0,0,0,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",2
"14","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Rose Gold Chain 6 Charms'","'37'","'Accessories'","'Active'",64,25.6,0,0,0,0,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"15","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Rose Gold Coin Holder Nc'","'Rgchnc'","'Accessories'","'Active'",35,14,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"16","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Sc6'","'38'","'Accessories'","'Active'",64,25.6,0,0,0,0,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"17","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Shammy Cloth'","'SHCL'","'Accessories'","'Active'",9.5,4.75,0,0,0,0,"'No'","'Retail'","'Aveda'","'Aveda'",2
"18","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Short Gold Chain Nc'","'Sgcnc'","'Accessories'","'Active'",18,7.2,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"19","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Short Mixed Chain Nc'","'Smcnc'","'Accessories'","'Active'",16,6.4,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"20","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Short Silver Chain Nc'","'Sscnc'","'Accessories'","'Active'",16,6.4,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"21","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Silver Coin Holder Nc'","'Schnc'","'Accessories'","'Active'",29,11.6,0,0,0,3,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"22","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Silver Hoop Earrings Nc'","'Shenc'","'Accessories'","'Active'",20,7.6,0,0,0,1,"'Yes'","'Retail'","'Not Listed'","'Not Listed'",3
"23","Vaya Salon",43181,"9:44:22AM","'Accessories'","'T3 Blow Dryer'","'4316FA02603906'","'Accessories'","'Active'",120,60,0,0,0,1,"'No'","'Retail'","'T3'","'Not Listed'",3
"24","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Wet Brush'","'736658979404'","'Accessories'","'Active'",12,6,0,0,0,1,"'Yes'","'Retail'","'Wet Brush Pro'","'Not Listed'",3
"25","Vaya Salon",43181,"9:44:22AM","'Accessories'","'Wet Brush'","'736658993653'","'Accessories'","'Active'",12,6,0,0,0,0,"'Yes'","'Retail'","'Wet Brush Pro'","'Not Listed'",2
"26","Vaya Salon",43181,"9:44:22AM","'Aveda Love'","'Aveda Love Composition Oil'","'018084963944'","'AVEDA LOVE???'","'Active'",30,15,0,0,0,4,"'No'","'Retail'","'Aveda'","'Aveda'",3
"27","Vaya Salon",43181,"9:44:22AM","'Aveda Love'","'Pure-Fume Absolute 7ml'","'018084807224'","'AVEDA LOVE???'","'Active'",22,11,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"28","Vaya Salon",43181,"9:44:22AM","'Aveda Love Testers'","'Pure-Fume Absolute 7ml'","'T018084807224'","'AVEDA LOVE??? TESTERS'","'Active'",0,8.25,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"29","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Affinity Tote Bag'","'018084872116BB'","'BAGS / GIFT WRAP'","'Active'",0,7,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"30","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Brown Ribbon (1=1 Roll)'","'018084900895BB'","'BAGS / GIFT WRAP'","'Active'",0,35,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"31","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Cranberry Ribbon (50 YD)'","'018084926932BB'","'BAGS / GIFT WRAP'","'Active'",0,22,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"32","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Kraft Box Large (Min / Mult 12)'","'018084940181BB'","'BAGS / GIFT WRAP'","'Active'",0,0.95,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"33","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Kraft Box Small (Min / Mult 12)'","'018084940174BB'","'BAGS / GIFT WRAP'","'Active'",0,0.62,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"34","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Lavender Ribbon**'","'018084922521BB'","'BAGS / GIFT WRAP'","'Active'",0,39,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"35","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Shopping Bag Extra Large (Min / Mult 25)'","'018084919149BB'","'BAGS / GIFT WRAP'","'Active'",0,0.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"36","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Shopping Bag Large (Min / Mult 25)'","'018084919132BB'","'BAGS / GIFT WRAP'","'Active'",0,0.4,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"37","Vaya Salon",43181,"9:44:22AM","'BAGS / GIFT WRAP'","'Shopping Bag Small (Min / Mult 25)'","'018084919125BB'","'BAGS / GIFT WRAP'","'Active'",0,0.3,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"38","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'*Calming Cleanser 250ml'","'018084812181'","'BODY CARE'","'Active'",17,8.5,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"39","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'*Caribbean Therapy Body Creme 200ml'","'018084826577'","'BODY CARE'","'Active'",28,14,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"40","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'*Caribbean Therapy Body Scrub 473ml'","'018084836453'","'BODY CARE'","'Active'",44,22,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"41","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'*Energizing Cleanser 250ml'","'018084812198'","'BODY CARE'","'Active'",17,8.5,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"42","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Aqua Therapy Formula 64oz BB'","'018084119808BB'","'BODY CARE'","'Active'",0,30,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"43","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Beautifying Body Moisturizer 200ml'","'018084949320'","'BODY CARE'","'Active'",31,15.5,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"44","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Beautifying Creme Cleansing Oil 200ml'","'018084949313'","'BODY CARE'","'Active'",28,14,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"45","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Cuticle Control 15ml'","'018084511626'","'BODY CARE'","'Active'",10.5,5.25,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",2
"46","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Foot Relief Moisturizing Creme 125ml'","'018084877616'","'BODY CARE'","'Active'",24,12,0,0,0,16,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"47","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Hand Relief Moisturizing Creme 125ml'","'018084877609'","'BODY CARE'","'Active'",24,12,0,0,0,13,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"48","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Hand Relief Night Renewal Serum 30ml'","'018084939437'","'BODY CARE'","'Active'",35,17.5,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"49","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Replenishing Body Moisturizer 250ml'","'018084812068'","'BODY CARE'","'Active'",28,14,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"50","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Bath Bar 7oz'","'018084814000'","'BODY CARE'","'Active'",18,9,0,0,0,1,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"51","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Body Lotion 200ml'","'018084814017'","'BODY CARE'","'Active'",27,13.5,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"52","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Body Polish'","'018084978467'","'BODY CARE'","'Active'",34,17,0,0,0,6,"'Yes'","'Retail'","'Aveda'","'Aveda'",3
"53","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Hand/Body Wash 1000ml'","'018084835661'","'BODY CARE'","'Active'",66,31.25,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"54","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Hand/Body Wash 1000ml BB'","'018084952016BB'","'BODY CARE'","'Active'",0,12.75,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"55","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Rosemary Mint Hand/Body Wash 250ml'","'018084814031'","'BODY CARE'","'Active'",21,10.5,0,0,0,7,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"56","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Shampure Body Lotion 200ml'","'018084922194'","'BODY CARE'","'Active'",27,13.5,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"57","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Shampure Hand/Body Wash 1000ml'","'018084950111'","'BODY CARE'","'Active'",66,31.25,0,0,0,1,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"58","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Shampure Hand/Body Wash 1000ml BB'","'018084950128BB'","'BODY CARE'","'Active'",0,12.75,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"59","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Shampure Hand/Body Wash 250ml'","'018084922187'","'BODY CARE'","'Active'",21,10.5,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"60","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Smoothing Body Polish 250ml'","'018084812044'","'BODY CARE'","'Active'",30,15,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"61","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Smoothing Body Polish 250ml BB'","'018084956540BB'","'BODY CARE'","'Active'",0,6.3,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"62","Vaya Salon",43181,"9:44:22AM","'BODY CARE'","'Soothing Aqua Therapy 16oz'","'018084119778'","'BODY CARE'","'Active'",34,17,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"63","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'*Calming Cleanser 250ml'","'T018084812181'","'BODY CARE TESTERS'","'Active'",0,6.37,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"64","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'*Caribbean Therapy Body Creme 200ml'","'T018084826577'","'BODY CARE TESTERS'","'Active'",0,10.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"65","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'*Caribbean Therapy Body Scrub 473ml'","'T018084836453'","'BODY CARE TESTERS'","'Active'",0,16.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"66","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'*Energizing Cleanser 250ml'","'T018084812198'","'BODY CARE TESTERS'","'Active'",0,6.37,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"67","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Beautifying Body Moisturizer 200ml'","'T018084949320'","'BODY CARE TESTERS'","'Active'",0,11.62,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"68","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Beautifying Creme Cleansing Oil 200ml'","'T018084949313'","'BODY CARE TESTERS'","'Active'",0,10.5,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"69","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Cuticle Control 15ml'","'T018084511626'","'BODY CARE TESTERS'","'Active'",0,3.94,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"70","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Foot Relief Moisturizing Creme 125ml'","'T018084877616'","'BODY CARE TESTERS'","'Active'",0,9,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"71","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Hand Relief Moisturizing Creme 125ml'","'T018084877609'","'BODY CARE TESTERS'","'Active'",0,9,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"72","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Hand Relief Night Renewal Serum 30ml'","'T018084939437'","'BODY CARE TESTERS'","'Active'",0,13.12,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"73","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Replenishing Body Moisturizer 250ml'","'T018084812068'","'BODY CARE TESTERS'","'Active'",0,10.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"74","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Rosemary Mint Bath Bar 7oz'","'T018084814000'","'BODY CARE TESTERS'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"75","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Rosemary Mint Body Lotion 200ml'","'T018084814017'","'BODY CARE TESTERS'","'Active'",0,10.12,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"76","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Rosemary Mint Hand & Body Wash 250ml'","'T018084814031'","'BODY CARE TESTERS'","'Active'",0,7.87,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"77","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Shampure Body Lotion 200ml'","'T018084922194'","'BODY CARE TESTERS'","'Active'",0,10.12,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"78","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Shampure Hand/Body Wash 250ml'","'T018084922187'","'BODY CARE TESTERS'","'Active'",0,7.87,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"79","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Smoothing Body Polish 250ml'","'T018084812044'","'BODY CARE TESTERS'","'Active'",0,11.25,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"80","Vaya Salon",43181,"9:44:22AM","'BODY CARE TESTERS'","'Soothing Aqua Therapy 16oz'","'T018084119778'","'BODY CARE TESTERS'","'Active'",0,12.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"81","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Damage Remedy Penetrating Protein'","'018084898109BB'","'BOTANICAL THERAPY'","'Active'",0,27,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"82","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Dry Remedy Penetrating Moisture 250ml'","'018084898147BB'","'BOTANICAL THERAPY'","'Active'",0,27,0,0,0,3,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"83","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Penetrating Treatment Applicator Sprayer 25ml'","'018084898093BB'","'BOTANICAL THERAPY'","'Active'",0,2,0,0,0,3,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"84","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Scalp Detox Applicator Bottle'","'018084900024BB'","'BOTANICAL THERAPY'","'Active'",0,1.5,0,0,0,2,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"85","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Scalp Remedy Conditioning Concentrate'","'018084895832BB'","'BOTANICAL THERAPY'","'Active'",0,21,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"86","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Scalp Remedy Intense Detoxifier'","'018084889855BB'","'BOTANICAL THERAPY'","'Active'",0,31,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"87","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Scalp Remedy Purifying Concentrate'","'018084895856BB'","'BOTANICAL THERAPY'","'Active'",0,21,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"88","Vaya Salon",43181,"9:44:22AM","'BOTANICAL THERAPY'","'Scalp Remedy Soothing Concentrate'","'018084895849BB'","'BOTANICAL THERAPY'","'Active'",0,21,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"89","Vaya Salon",43181,"9:44:22AM","'CAPES / APRONS'","'Cape Black w/Black Logo'","'018084511503BB'","'CAPES / APRONS'","'Active'",0,9,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"90","Vaya Salon",43181,"9:44:22AM","'CAPES / APRONS'","'Cape Cream w/Cream Logo'","'018084502068BB'","'CAPES / APRONS'","'Active'",0,9,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"91","Vaya Salon",43181,"9:44:22AM","'CAPES / APRONS'","'Hair Color Apron'","'018084890073BB'","'CAPES / APRONS'","'Active'",0,31,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"92","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'10 Volume 30 oz'","'018084868027BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"93","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'20 Volume 30 oz'","'018084868034BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"94","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'30 Volume 30 oz'","'018084868041BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"95","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'40 Volume 30 oz'","'018084868058BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"96","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'5 Volume 30 oz'","'018084860021BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"97","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'Deposit Only Creme Activator'","'018084905036BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"98","Vaya Salon",43181,"9:44:22AM","'COLOR CATALYST'","'Deposit Only Liquid Activator'","'018084905043BB'","'COLOR CATALYST'","'Active'",0,7.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"99","Vaya Salon",43181,"9:44:22AM","'COLOR VISCOSITY'","'Color Viscosity Hair Color Thickener'","'018084356807BB'","'COLOR VISCOSITY'","'Active'",0,5.3,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"100","Vaya Salon",43181,"9:44:22AM","'COMFORTING TEA'","'Comforting Tea 4.9oz - 100% Certified Organic'","'018084920831'","'COMFORTING TEA'","'Active'",30,17.5,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"101","Vaya Salon",43181,"9:44:22AM","'COMFORTING TEA'","'Comforting Tea 4.9oz 100% Certified Organic'","'T018084920831'","'COMFORTING TEA'","'Active'",0,13.12,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"102","Vaya Salon",43181,"9:44:22AM","'COMFORTING TEA'","'Comforting Tea Bags (1 box = 20 bags)'","'018084818244'","'COMFORTING TEA'","'Active'",20,9.5,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"103","Vaya Salon",43181,"9:44:22AM","'COMFORTING TEA'","'Comforting Tea Bags (1 box = 20 bags)'","'T018084818244'","'COMFORTING TEA'","'Active'",0,7.12,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"104","Vaya Salon",43181,"9:44:22AM","'COMFORTING TEA'","'Comforting Tea Gallon -100% Certified Organic'","'018084920848BB'","'COMFORTING TEA'","'Active'",0,58,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"105","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'AVEDA COOLING OIL'","'018084977019'","'COMPOSITIONS'","'Active'",35,17.5,0,0,0,2,"'No'","'Retail'","'Aveda'","'Aveda'",3
"106","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Active Composition 50ml BB'","'018084818435BB'","'COMPOSITIONS'","'Active'",0,9,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"107","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'All-Sensitive Body Formula 473ml BB'","'018084817339BB'","'COMPOSITIONS'","'Active'",0,22.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"108","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Beautifying Composition 50ml BB'","'018084954782BB'","'COMPOSITIONS'","'Active'",0,5.25,0,0,0,5,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"109","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Blue Oil Concentrate 50ml BB'","'018084515280BB'","'COMPOSITIONS'","'Active'",0,10,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"110","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Cooling Balancing Oil Concentrate'","'018084977002'","'COMPOSITIONS'","'Active'",35,17.5,0,0,0,0,"'Yes'","'Retail'","'Aveda'","'Aveda'",3
"111","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Men Pure-Formance Composition 50ml BB'","'018084851340BB'","'COMPOSITIONS'","'Active'",0,5.25,0,0,0,2,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"112","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Shampure Composition 50ml BB'","'018084954768BB'","'COMPOSITIONS'","'Active'",0,5.25,0,0,0,3,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"113","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Stress Fix Composition 50ml BB'","'018084954775BB'","'COMPOSITIONS'","'Active'",0,5.25,0,0,0,3,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"114","Vaya Salon",43181,"9:44:22AM","'COMPOSITIONS'","'Stress Fix Composition Oil BB'","'018084954775'","'COMPOSITIONS'","'Active'",30,3,0,0,0,-3,"'No'","'Retail'","'Aveda'","'Aveda'",1
"115","Vaya Salon",43181,"9:44:22AM","'CONDITIONER TESTERS'","'Be Curly Conditioner 200ml'","'T018084844625'","'CONDITIONER TESTERS'","'Active'",0,7.87,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"116","Vaya Salon",43181,"9:44:22AM","'CONDITIONER TESTERS'","'Black Malva Conditioner 250ml'","'T018084436943'","'CONDITIONER TESTERS'","'Active'",0,7.87,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
